protein_group,precursor_num,scan_num
sp|Q9BQ39|DDX50_HUMAN;sp|Q9NR30|DDX21_HUMAN,1,1
sp|Q9BQ61|TRIR_HUMAN,1,1
sp|Q9BRA2|TXD17_HUMAN,1,1
sp|Q9BS26|ERP44_HUMAN,1,1
sp|Q9BSJ8|ESYT1_HUMAN,1,1
sp|Q9BTT0|AN32E_HUMAN,1,1
sp|Q9BUT1|DHRS6_HUMAN,1,1
sp|Q9BVC6|TM109_HUMAN,1,1
sp|Q9BVK6|TMED9_HUMAN,1,1
sp|Q9BVP2|GNL3_HUMAN,1,1
sp|Q9BWD1|THIC_HUMAN,1,1
sp|Q9BXT2|CCG6_HUMAN,1,1
sp|Q9BY44|EIF2A_HUMAN,2,2
sp|Q9BZZ5|API5_HUMAN,1,1
sp|Q9C0B2|CFA74_HUMAN,1,2
sp|Q9GZP4|PITH1_HUMAN,1,1
sp|Q9H0A0|NAT10_HUMAN,1,1
sp|Q9H3K6|BOLA2_HUMAN,1,1
sp|Q9H4B7|TBB1_HUMAN,1,1
sp|Q9H6F5|CCD86_HUMAN,1,1
sp|Q9H6R0|DHX33_HUMAN,1,1
sp|Q9H910|JUPI2_HUMAN,1,1
sp|Q9HAB8|PPCS_HUMAN,1,1
sp|Q9HB71|CYBP_HUMAN,1,1
sp|Q9HBR0|S38AA_HUMAN,1,1
sp|Q9HC38|GLOD4_HUMAN,1,1
sp|Q9HD45|TM9S3_HUMAN,1,1
sp|Q9NP81|SYSM_HUMAN,1,1
sp|Q9NQC3|RTN4_HUMAN,1,1
sp|Q9NRF9|DPOE3_HUMAN,1,1
sp|Q9NSB4|KRT82_HUMAN,1,1
sp|Q9NTJ3|SMC4_HUMAN,1,1
sp|Q9NU22|MDN1_HUMAN,1,1
sp|Q9NUQ9|CYRIB_HUMAN,1,1
sp|Q9NUU7|DD19A_HUMAN;sp|Q9UMR2|DD19B_HUMAN,1,1
sp|Q9NVI7|ATD3A_HUMAN,1,1
sp|Q9NY12|GAR1_HUMAN,1,1
sp|Q9NY33|DPP3_HUMAN,1,1
sp|Q9NYF8|BCLF1_HUMAN,1,2
sp|Q9NZ01|TECR_HUMAN,1,1
sp|Q9NZ45|CISD1_HUMAN,2,2
sp|Q9NZM1|MYOF_HUMAN,3,3
sp|Q9P035|HACD3_HUMAN,1,1
sp|Q9P258|RCC2_HUMAN,5,6
sp|Q9P2E9|RRBP1_HUMAN,1,1
sp|Q9P2J5|SYLC_HUMAN,1,1
sp|Q9UBE0|SAE1_HUMAN,1,1
sp|Q9UBQ5|EIF3K_HUMAN,1,1
sp|Q9UHD8|SEPT9_HUMAN,1,1
sp|Q9UII2|ATIF1_HUMAN,1,1
sp|Q9UKA9|PTBP2_HUMAN,1,1
sp|Q9UKK9|NUDT5_HUMAN,1,1
sp|Q9UKM9|RALY_HUMAN,1,1
sp|Q9UL40|ZN346_HUMAN,1,1
sp|Q9UM00|TMCO1_HUMAN,1,1
sp|Q9UMS4|PRP19_HUMAN,1,1
sp|Q9UNM6|PSD13_HUMAN,1,1
sp|Q9UQ35|SRRM2_HUMAN,1,1
sp|Q9UQ80|PA2G4_HUMAN,2,2
sp|Q9UQE7|SMC3_HUMAN,1,1
sp|Q9Y230|RUVB2_HUMAN,4,4
sp|Q9Y262|EIF3L_HUMAN,2,2
sp|Q9Y265|RUVB1_HUMAN,1,1
sp|Q9Y266|NUDC_HUMAN,1,1
sp|Q9Y277|VDAC3_HUMAN,3,3
sp|Q9Y2B0|CNPY2_HUMAN,1,1
sp|Q9Y2W1|TR150_HUMAN,2,2
sp|Q9Y3A5|SBDS_HUMAN,1,1
sp|Q9Y3C6|PPIL1_HUMAN,1,1
sp|Q9Y3E5|PTH2_HUMAN,1,1
sp|Q9Y3F4|STRAP_HUMAN,1,1
sp|Q9Y3I0|RTCB_HUMAN,1,1
sp|Q9Y490|TLN1_HUMAN,2,2
sp|Q9Y4L1|HYOU1_HUMAN,1,2
sp|Q9Y4R8|TELO2_HUMAN,1,1
sp|Q9Y5B9|SP16H_HUMAN,4,4
sp|Q9Y5M8|SRPRB_HUMAN,2,2
sp|Q9Y5S9|RBM8A_HUMAN,1,1
sp|Q9Y5U9|IR3IP_HUMAN,1,1
sp|Q9Y615|ACL7A_HUMAN,1,1
sp|Q9Y617|SERC_HUMAN,1,1
sp|Q9Y618|NCOR2_HUMAN,1,1
sp|Q9Y696|CLIC4_HUMAN,1,1
sp|Q9Y6C2|EMIL1_HUMAN,1,1
sp|Q9Y6C9|MTCH2_HUMAN,2,2
sp|Q9Y6D5|BIG2_HUMAN,1,1
sp|Q9Y6U3|SCIN_HUMAN,1,1
