protein_group,precursor_num,scan_num
sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P12035|K2C3_HUMAN;sp|P13647|K2C5_HUMAN;sp|P19013|K2C4_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q01546|K22O_HUMAN;sp|Q14CN4|K2C72_HUMAN;sp|Q3SY84|K2C71_HUMAN;sp|Q5XKE5|K2C79_HUMAN;sp|Q7RTS7|K2C74_HUMAN;sp|Q7Z794|K2C1B_HUMAN;sp|Q86Y46|K2C73_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1,2
sp|O95678|K2C75_HUMAN;sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P13647|K2C5_HUMAN;sp|P35908|K22E_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1,1
sp|O95678|K2C75_HUMAN;sp|P05787|K2C8_HUMAN,1,8
sp|O95707|RPP29_HUMAN,2,2
sp|O95716|RAB3D_HUMAN,2,2
sp|O95716|RAB3D_HUMAN;sp|P20336|RAB3A_HUMAN;sp|P20337|RAB3B_HUMAN;sp|P20338|RAB4A_HUMAN;sp|P20340|RAB6A_HUMAN;sp|P59190|RAB15_HUMAN;sp|P61006|RAB8A_HUMAN;sp|P61018|RAB4B_HUMAN;sp|P61026|RAB10_HUMAN;sp|P61106|RAB14_HUMAN;sp|P62820|RAB1A_HUMAN;sp|Q14964|RB39A_HUMAN;sp|Q15286|RAB35_HUMAN;sp|Q15771|RAB30_HUMAN;sp|Q6IQ22|RAB12_HUMAN;sp|Q86YS6|RAB43_HUMAN;sp|Q92928|RAB1C_HUMAN;sp|Q92930|RAB8B_HUMAN;sp|Q96AX2|RAB37_HUMAN;sp|Q96DA2|RB39B_HUMAN;sp|Q96E17|RAB3C_HUMAN;sp|Q9H082|RB33B_HUMAN;sp|Q9H0U4|RAB1B_HUMAN;sp|Q9NRW1|RAB6B_HUMAN,1,7
sp|O95721|SNP29_HUMAN,5,5
sp|O95747|OXSR1_HUMAN,9,11
sp|O95747|OXSR1_HUMAN;sp|Q9UEW8|STK39_HUMAN,4,5
sp|O95757|HS74L_HUMAN,22,27
sp|O95757|HS74L_HUMAN;sp|P34932|HSP74_HUMAN,1,1
sp|O95757|HS74L_HUMAN;sp|Q92598|HS105_HUMAN,1,3
sp|O95758|PTBP3_HUMAN,2,2
sp|O95758|PTBP3_HUMAN;sp|P26599|PTBP1_HUMAN;sp|Q9UKA9|PTBP2_HUMAN,1,5
sp|O95777|LSM8_HUMAN,5,8
sp|O95782|AP2A1_HUMAN,25,29
sp|O95785|WIZ_HUMAN,6,7
sp|O95801|TTC4_HUMAN,1,1
sp|O95807|TM50A_HUMAN,2,2
sp|O95816|BAG2_HUMAN,10,12
sp|O95817|BAG3_HUMAN,10,13
sp|O95825|QORL1_HUMAN,1,1
sp|O95831|AIFM1_HUMAN,20,26
sp|O95837|GNA14_HUMAN;sp|P19086|GNAZ_HUMAN;sp|P29992|GNA11_HUMAN;sp|P50148|GNAQ_HUMAN;sp|Q03113|GNA12_HUMAN;sp|Q14344|GNA13_HUMAN,1,1
sp|O95837|GNA14_HUMAN;sp|P29992|GNA11_HUMAN;sp|P50148|GNAQ_HUMAN,3,3
sp|O95861|BPNT1_HUMAN,10,12
sp|O95864|FADS2_HUMAN,7,8
sp|O95865|DDAH2_HUMAN,3,3
sp|O95870|ABHGA_HUMAN,4,4
sp|O95881|TXD12_HUMAN,7,10
sp|O95905|ECD_HUMAN,5,5
sp|O95926|SYF2_HUMAN,2,2
sp|O95983|MBD3_HUMAN,1,1
sp|O95985|TOP3B_HUMAN,2,2
sp|O95989|NUDT3_HUMAN,3,3
sp|O96000|NDUBA_HUMAN,4,6
sp|O96005|CLPT1_HUMAN,4,4
sp|O96008|TOM40_HUMAN,6,7
sp|O96013|PAK4_HUMAN,1,1
sp|O96019|ACL6A_HUMAN,12,18
sp|P00004|CYC_HORSE;sp|P99999|CYC_HUMAN,2,6
sp|P00167|CYB5_HUMAN,4,5
sp|P00338|LDHA_HUMAN,25,57
sp|P00338|LDHA_HUMAN;sp|P07195|LDHB_HUMAN;sp|P07864|LDHC_HUMAN;sp|Q6ZMR3|LDH6A_HUMAN,2,8
sp|P00366|DHE3_BOVIN;sp|P00367|DHE3_HUMAN,6,12
sp|P00366|DHE3_BOVIN;sp|P00367|DHE3_HUMAN;sp|P49448|DHE4_HUMAN,13,19
sp|P00367|DHE3_HUMAN,4,4
sp|P00374|DYR_HUMAN,5,6
sp|P00374|DYR_HUMAN;sp|Q86XF0|DYR2_HUMAN,3,5
sp|P00387|NB5R3_HUMAN,16,22
sp|P00390|GSHR_HUMAN,15,18
sp|P00403|COX2_HUMAN,4,6
sp|P00441|SODC_HUMAN,9,18
sp|P00491|PNPH_HUMAN,22,33
sp|P00492|HPRT_HUMAN,13,17
sp|P00505|AATM_HUMAN,25,49
sp|P00533|EGFR_HUMAN,7,9
sp|P00533|EGFR_HUMAN;sp|P04626|ERBB2_HUMAN;sp|Q15303|ERBB4_HUMAN,1,1
sp|P00558|PGK1_HUMAN,30,63
sp|P00558|PGK1_HUMAN;sp|P07205|PGK2_HUMAN,8,31
sp|P00568|KAD1_HUMAN,5,5
sp|P00568|KAD1_HUMAN;sp|Q9Y6K8|KAD5_HUMAN,1,1
sp|P00734|THRB_HUMAN,3,4
sp|P00761|TRYP_PIG,5,13
sp|P00846|ATP6_HUMAN,1,2
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN,25,60
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN;sp|P05062|ALDOB_HUMAN;sp|P09972|ALDOC_HUMAN,1,2
sp|P00883|ALDOA_RABIT;sp|P04075|ALDOA_HUMAN;sp|P09972|ALDOC_HUMAN,4,4
sp|P00918|CAH2_HUMAN,5,5
sp|P00966|ASSY_HUMAN,12,15
sp|P01008|ANT3_HUMAN,4,4
sp|P01023|A2MG_HUMAN,7,9
sp|P01023|A2MG_HUMAN;sp|P20742|PZP_HUMAN,2,3
sp|P01024|CO3_HUMAN,7,7
sp|P01111|RASN_HUMAN;sp|P01112|RASH_HUMAN,2,3
sp|P01111|RASN_HUMAN;sp|P01112|RASH_HUMAN;sp|P01116|RASK_HUMAN,1,3
sp|P01116|RASK_HUMAN,2,2
sp|P01130|LDLR_HUMAN,3,3
sp|P01889|HLAB_HUMAN,3,4
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN,1,1
sp|P01889|HLAB_HUMAN;sp|P01893|HLAH_HUMAN;sp|P10321|HLAC_HUMAN;sp|P13747|HLAE_HUMAN,1,1
sp|P01889|HLAB_HUMAN;sp|P10321|HLAC_HUMAN,3,4
sp|P01893|HLAH_HUMAN;sp|P04439|HLAA_HUMAN;sp|P10321|HLAC_HUMAN,1,3
sp|P02042|HBD_HUMAN;sp|P68871|HBB_HUMAN,1,1
sp|P02452|CO1A1_HUMAN,18,25
sp|P02461|CO3A1_HUMAN,24,31
sp|P02511|CRYAB_HUMAN,3,3
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13645|K1C10_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35527|K1C9_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q99456|K1C12_HUMAN,1,3
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN;sp|Q8N1A0|KT222_HUMAN,1,1
sp|P02533|K1C14_HUMAN;sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN;sp|P19012|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN,2,5
sp|P02533|K1C14_HUMAN;sp|P08779|K1C16_HUMAN;sp|P13646|K1C13_HUMAN;sp|P19012|K1C15_HUMAN;sp|P35900|K1C20_HUMAN;sp|Q04695|K1C17_HUMAN,2,6
sp|P02533|K1C14_HUMAN;sp|Q04695|K1C17_HUMAN,11,26
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN,1,1
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P13647|K2C5_HUMAN;sp|P48668|K2C6C_HUMAN;sp|Q5XKE5|K2C79_HUMAN,1,2
sp|P02538|K2C6A_HUMAN;sp|P04259|K2C6B_HUMAN;sp|P05787|K2C8_HUMAN;sp|P48668|K2C6C_HUMAN,3,5
sp|P02545|LMNA_HUMAN,57,130
sp|P02545|LMNA_HUMAN;sp|P20700|LMNB1_HUMAN;sp|Q03252|LMNB2_HUMAN,1,2
sp|P02585|TNNC2_HUMAN;sp|P0DP23|CALM1_HUMAN;sp|P0DP24|CALM2_HUMAN;sp|P0DP25|CALM3_HUMAN;sp|P27482|CALL3_HUMAN,1,2
sp|P02647|APOA1_HUMAN,3,3
sp|P02649|APOE_HUMAN,3,3
sp|P02656|APOC3_HUMAN,1,1
sp|P02751|FINC_HUMAN,8,9
sp|P02765|FETUA_HUMAN,3,8
sp|P02768|ALBU_HUMAN;sp|P02769|ALBU_BOVIN,7,21
sp|P02769|ALBU_BOVIN,62,159
sp|P02771|FETA_HUMAN,3,3
sp|P02774|VTDB_HUMAN,3,3
sp|P02786|TFR1_HUMAN,37,63
sp|P02788|TRFL_HUMAN,3,7
sp|P02792|FRIL_HUMAN,2,3
sp|P02794|FRIH_HUMAN,6,7
sp|P02795|MT2_HUMAN,2,4
sp|P02795|MT2_HUMAN;sp|P04732|MT1E_HUMAN;sp|P13640|MT1G_HUMAN;sp|P80297|MT1X_HUMAN;sp|Q8N339|MT1M_HUMAN,1,1
sp|P03915|NU5M_HUMAN,1,2
sp|P04004|VTNC_HUMAN,3,4
sp|P04040|CATA_HUMAN,16,21
sp|P04049|RAF1_HUMAN;sp|P10398|ARAF_HUMAN;sp|P15056|BRAF_HUMAN,1,1
sp|P04062|GBA1_HUMAN,4,5
sp|P04075|ALDOA_HUMAN,8,25
sp|P04080|CYTB_HUMAN,7,17
sp|P04083|ANXA1_HUMAN,31,64
sp|P04114|APOB_HUMAN,12,12
sp|P04150|GCR_HUMAN,12,14
sp|P04156|PRIO_HUMAN,1,1
sp|P04179|SODM_HUMAN,11,14
sp|P04181|OAT_HUMAN,10,13
sp|P04183|KITH_HUMAN,7,10
sp|P04216|THY1_HUMAN,2,2
sp|P04264|K2C1_HUMAN,3,3
sp|P04264|K2C1_HUMAN;sp|P05787|K2C8_HUMAN;sp|P08729|K2C7_HUMAN;sp|P14136|GFAP_HUMAN;sp|P19013|K2C4_HUMAN;sp|Q6KB66|K2C80_HUMAN,1,1
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN,1,1
sp|P04264|K2C1_HUMAN;sp|P35908|K22E_HUMAN;sp|Q7Z794|K2C1B_HUMAN,1,1
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN,1,3
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,4,16
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BUF5|TBB6_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,6,9
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,11,36
sp|P04350|TBB4A_HUMAN;sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,8,20
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN,1,2
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN,2,4
sp|P04350|TBB4A_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q3ZCM7|TBB8_HUMAN,3,9
sp|P04350|TBB4A_HUMAN;sp|Q9BUF5|TBB6_HUMAN,1,2
sp|P04406|G3P_HUMAN,57,193
sp|P04439|HLAA_HUMAN,2,3
sp|P04632|CPNS1_HUMAN,6,12
sp|P04632|CPNS1_HUMAN;sp|Q96L46|CPNS2_HUMAN,2,5
sp|P04732|MT1E_HUMAN,1,2
sp|P04792|HSPB1_HUMAN,19,40
sp|P04818|TYSY_HUMAN,9,11
sp|P04843|RPN1_HUMAN,31,38
sp|P04844|RPN2_HUMAN,16,20
sp|P04899|GNAI2_HUMAN,10,18
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P63096|GNAI1_HUMAN,1,2
sp|P04899|GNAI2_HUMAN;sp|P08754|GNAI3_HUMAN;sp|P63096|GNAI1_HUMAN,2,2
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q8IUE6|H2A2B_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,11
sp|P04908|H2A1B_HUMAN;sp|P0C0S5|H2AZ_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q71UI9|H2AV_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,1,24
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P16104|H2AX_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q96QV6|H2A1A_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,3,5
sp|P04908|H2A1B_HUMAN;sp|P0C0S8|H2A1_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN;sp|Q7L7L0|H2A3_HUMAN;sp|Q93077|H2A1C_HUMAN;sp|Q96KK5|H2A1H_HUMAN;sp|Q99878|H2A1J_HUMAN;sp|Q9BTM1|H2AJ_HUMAN,4,15
sp|P04908|H2A1B_HUMAN;sp|P20671|H2A1D_HUMAN;sp|Q7L7L0|H2A3_HUMAN,1,1
sp|P05023|AT1A1_HUMAN,20,29
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,3,4
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN,1,3
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P20648|ATP4A_HUMAN;sp|P50993|AT1A2_HUMAN;sp|P54707|AT12A_HUMAN;sp|Q13733|AT1A4_HUMAN,2,4
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN,5,5
sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN;sp|P50993|AT1A2_HUMAN;sp|Q13733|AT1A4_HUMAN,2,2
sp|P05026|AT1B1_HUMAN,6,6
sp|P05067|A4_HUMAN,2,3
sp|P05091|ALDH2_HUMAN,12,16
sp|P05114|HMGN1_HUMAN,5,6
sp|P05129|KPCG_HUMAN;sp|P17252|KPCA_HUMAN,2,2
sp|P05141|ADT2_HUMAN,6,14
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN,5,9
sp|P05141|ADT2_HUMAN;sp|P12235|ADT1_HUMAN;sp|P12236|ADT3_HUMAN;sp|Q9H0C2|ADT4_HUMAN,5,9
sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN,3,6
sp|P05161|ISG15_HUMAN,5,6
sp|P05165|PCCA_HUMAN,4,4
sp|P05166|PCCB_HUMAN,5,5
sp|P05186|PPBT_HUMAN,14,17
sp|P05187|PPB1_HUMAN,4,4
sp|P05187|PPB1_HUMAN;sp|P09923|PPBI_HUMAN;sp|P10696|PPBN_HUMAN,1,1
sp|P05187|PPB1_HUMAN;sp|P10696|PPBN_HUMAN,2,3
sp|P05198|IF2A_HUMAN,21,37
sp|P05362|ICAM1_HUMAN,4,4
sp|P05386|RLA1_HUMAN,4,4
sp|P05387|RLA2_HUMAN,11,23
sp|P05388|RLA0_HUMAN,9,14
sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,10,17
sp|P05455|LA_HUMAN,20,25
sp|P05543|THBG_HUMAN,3,3
sp|P05556|ITB1_HUMAN,24,50
sp|P05556|ITB1_HUMAN;sp|P18564|ITB6_HUMAN,1,1
sp|P05771|KPCB_HUMAN;sp|P17252|KPCA_HUMAN,3,4
sp|P05771|KPCB_HUMAN;sp|P17252|KPCA_HUMAN;sp|P24723|KPCL_HUMAN;sp|Q02156|KPCE_HUMAN;sp|Q04759|KPCT_HUMAN;sp|Q05655|KPCD_HUMAN,1,1
sp|P05783|K1C18_HUMAN,50,119
sp|P05783|K1C18_HUMAN;sp|P08727|K1C19_HUMAN,3,5
sp|P05783|K1C18_HUMAN;sp|Q92764|KRT35_HUMAN,4,6
sp|P05787|K2C8_HUMAN,48,111
sp|P05787|K2C8_HUMAN;sp|P08670|VIME_HUMAN;sp|P08729|K2C7_HUMAN;sp|P17661|DESM_HUMAN;sp|P41219|PERI_HUMAN;sp|Q9NSB2|KRT84_HUMAN,1,2
sp|P05976|MYL1_HUMAN;sp|P08590|MYL3_HUMAN;sp|P60660|MYL6_HUMAN,4,13
sp|P06132|DCUP_HUMAN,9,14
sp|P06280|AGAL_HUMAN,5,6
sp|P06396|GELS_HUMAN,18,26
sp|P06454|PTMA_HUMAN,4,21
sp|P06493|CDK1_HUMAN,16,21
sp|P06576|ATPB_HUMAN,41,78
sp|P06703|S10A6_HUMAN,5,13
sp|P06730|IF4E_HUMAN,10,13
sp|P06732|KCRM_HUMAN;sp|P12277|KCRB_HUMAN,2,2
sp|P06733|ENOA_HUMAN,48,160
sp|P06733|ENOA_HUMAN;sp|P09104|ENOG_HUMAN;sp|P13929|ENOB_HUMAN,7,34
sp|P06733|ENOA_HUMAN;sp|P13929|ENOB_HUMAN,6,16
sp|P06737|PYGL_HUMAN,22,26
sp|P06737|PYGL_HUMAN;sp|P11216|PYGB_HUMAN;sp|P11217|PYGM_HUMAN,3,3
sp|P06737|PYGL_HUMAN;sp|P11217|PYGM_HUMAN,1,4
sp|P06744|G6PI_HUMAN,40,84
sp|P06744|G6PI_HUMAN;sp|Q8N196|SIX5_HUMAN,1,2
sp|P06748|NPM_HUMAN,18,33
sp|P06753|TPM3_HUMAN,4,8
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN,8,17
sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,2,4
sp|P06753|TPM3_HUMAN;sp|P09493|TPM1_HUMAN,2,6
sp|P06756|ITAV_HUMAN,23,30
sp|P06858|LIPL_HUMAN,8,9
sp|P06865|HEXA_HUMAN,8,9
sp|P06865|HEXA_HUMAN;sp|P07686|HEXB_HUMAN,1,1
sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q8N257|H2B3B_HUMAN,2,5
sp|P07099|HYEP_HUMAN,17,26
sp|P07108|ACBP_HUMAN,5,8
sp|P07195|LDHB_HUMAN,26,63
sp|P07196|NFL_HUMAN;sp|P07197|NFM_HUMAN;sp|P08670|VIME_HUMAN;sp|P12036|NFH_HUMAN;sp|P17661|DESM_HUMAN;sp|Q16352|AINX_HUMAN,2,4
sp|P07237|PDIA1_HUMAN,29,62
sp|P07305|H10_HUMAN,4,4
sp|P07311|ACYP1_HUMAN,6,7
sp|P07339|CATD_HUMAN,9,14
sp|P07355|ANXA2_HUMAN,10,32
sp|P07384|CAN1_HUMAN,21,28
sp|P07437|TBB5_HUMAN,13,38
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,3,5
sp|P07437|TBB5_HUMAN;sp|P68371|TBB4B_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,4,14
sp|P07437|TBB5_HUMAN;sp|Q13509|TBB3_HUMAN;sp|Q13885|TBB2A_HUMAN;sp|Q9BVA1|TBB2B_HUMAN,3,5
sp|P07602|SAP_HUMAN,8,9
sp|P07686|HEXB_HUMAN,10,14
sp|P07737|PROF1_HUMAN,20,75
sp|P07738|PMGE_HUMAN,3,3
sp|P07741|APT_HUMAN,8,10
sp|P07814|SYEP_HUMAN,67,99
sp|P07814|SYEP_HUMAN;sp|P47897|SYQ_HUMAN,1,1
sp|P07858|CATB_HUMAN,5,6
sp|P07900|HS90A_HUMAN,22,65
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN,4,15
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q12931|TRAP1_HUMAN,3,9
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN,2,41
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG1|HS904_HUMAN,3,33
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q14568|HS902_HUMAN;sp|Q58FF8|H90B2_HUMAN,3,9
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN,2,9
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,3,10
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF6|H90B4_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FG0|HS905_HUMAN,3,9
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,1,1
sp|P07900|HS90A_HUMAN;sp|P08238|HS90B_HUMAN;sp|Q58FG1|HS904_HUMAN,3,10
sp|P07900|HS90A_HUMAN;sp|Q14568|HS902_HUMAN,4,13
sp|P07900|HS90A_HUMAN;sp|Q58FG0|HS905_HUMAN,4,10
sp|P07900|HS90A_HUMAN;sp|Q9NQH7|XPP3_HUMAN,1,3
sp|P07910|HNRPC_HUMAN,9,18
sp|P07919|QCR6_HUMAN,4,8
sp|P07942|LAMB1_HUMAN,11,15
sp|P07947|YES_HUMAN;sp|P07948|LYN_HUMAN;sp|P08631|HCK_HUMAN;sp|P12931|SRC_HUMAN,1,1
sp|P07947|YES_HUMAN;sp|P12931|SRC_HUMAN,1,1
sp|P07951|TPM2_HUMAN,6,7
sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN,8,16
sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN,4,10
sp|P07954|FUMH_HUMAN,12,21
sp|P07992|ERCC1_HUMAN,3,3
sp|P07996|TSP1_HUMAN,9,9
sp|P08047|SP1_HUMAN,4,5
sp|P08133|ANXA6_HUMAN,42,55
sp|P08134|RHOC_HUMAN,1,2
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN,5,12
sp|P08134|RHOC_HUMAN;sp|P61586|RHOA_HUMAN;sp|P62745|RHOB_HUMAN,1,1
sp|P08174|DAF_HUMAN,8,13
sp|P08195|4F2_HUMAN,35,78
sp|P08236|BGLR_HUMAN,5,6
sp|P08237|PFKAM_HUMAN,25,31
sp|P08237|PFKAM_HUMAN;sp|P17858|PFKAL_HUMAN;sp|Q01813|PFKAP_HUMAN,2,2
sp|P08238|HS90B_HUMAN,18,53
sp|P08238|HS90B_HUMAN;sp|P14625|ENPL_HUMAN,3,6
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN,14,56
sp|P08238|HS90B_HUMAN;sp|Q58FF7|H90B3_HUMAN;sp|Q58FF8|H90B2_HUMAN,2,4
sp|P08238|HS90B_HUMAN;sp|Q58FF8|H90B2_HUMAN,2,5
sp|P08240|SRPRA_HUMAN,13,17
sp|P08243|ASNS_HUMAN,18,23
sp|P08397|HEM3_HUMAN,2,2
sp|P08559|ODPA_HUMAN,12,16
sp|P08559|ODPA_HUMAN;sp|P29803|ODPAT_HUMAN,4,5
sp|P08572|CO4A2_HUMAN,8,8
sp|P08574|CY1_HUMAN,8,13
sp|P08579|RU2B_HUMAN,4,7
sp|P08579|RU2B_HUMAN;sp|P09012|SNRPA_HUMAN,2,7
sp|P08581|MET_HUMAN,8,9
sp|P08581|MET_HUMAN;sp|P12931|SRC_HUMAN;sp|P42685|FRK_HUMAN;sp|Q04912|RON_HUMAN;sp|Q9H3Y6|SRMS_HUMAN,1,1
sp|P08603|CFAH_HUMAN;sp|Q03591|FHR1_HUMAN,1,1
sp|P08621|RU17_HUMAN,11,20
sp|P08648|ITA5_HUMAN,7,8
sp|P08651|NFIC_HUMAN,2,2
sp|P08670|VIME_HUMAN,56,141
sp|P08670|VIME_HUMAN;sp|P14136|GFAP_HUMAN,1,1
sp|P08670|VIME_HUMAN;sp|P17661|DESM_HUMAN,5,10
sp|P08670|VIME_HUMAN;sp|P41219|PERI_HUMAN,3,10
sp|P08697|A2AP_HUMAN,2,2
sp|P08708|RS17_HUMAN,9,16
sp|P08727|K1C19_HUMAN,9,10
sp|P08727|K1C19_HUMAN;sp|P08779|K1C16_HUMAN,1,1
sp|P08727|K1C19_HUMAN;sp|Q04695|K1C17_HUMAN,3,7
sp|P08729|K2C7_HUMAN,37,78
sp|P08729|K2C7_HUMAN;sp|P19013|K2C4_HUMAN,1,2
